line,session_id,seq,kind,rat,clock_segment,received_elapsed_ns,received_unix_ms,source_elapsed_ns,measurement_elapsed_ns,source_time_status,age_ns,stale_by_policy,chronology_valid,duplicate_status,identity_json,source_field,metric,unit,raw_value_json,value,value_status,raw_json
14,988d445c-690e-4b3e-a54a-fca38f1769d2,13,cell,NR,0,985946733471,1789620847524,985936000000,985936000000,valid_reported_timestamp,10733471,False,True,cached_duplicate,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_rsrp_dbm,ss_rsrp,dBm,-97,-97,available,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":13,""kind"":""cell"",""received_elapsed_ns"":""985946733471"",""received_unix_ms"":1789620847524,""source_elapsed_ns"":""985936000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-97,""ss_rsrp_dbm"":-97,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
14,988d445c-690e-4b3e-a54a-fca38f1769d2,13,cell,NR,0,985946733471,1789620847524,985936000000,985936000000,valid_reported_timestamp,10733471,False,True,cached_duplicate,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_rsrq_db,ss_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":13,""kind"":""cell"",""received_elapsed_ns"":""985946733471"",""received_unix_ms"":1789620847524,""source_elapsed_ns"":""985936000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-97,""ss_rsrp_dbm"":-97,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
14,988d445c-690e-4b3e-a54a-fca38f1769d2,13,cell,NR,0,985946733471,1789620847524,985936000000,985936000000,valid_reported_timestamp,10733471,False,True,cached_duplicate,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_sinr_db,ss_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":13,""kind"":""cell"",""received_elapsed_ns"":""985946733471"",""received_unix_ms"":1789620847524,""source_elapsed_ns"":""985936000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-97,""ss_rsrp_dbm"":-97,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
14,988d445c-690e-4b3e-a54a-fca38f1769d2,13,cell,NR,0,985946733471,1789620847524,985936000000,985936000000,valid_reported_timestamp,10733471,False,True,cached_duplicate,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_rsrp_dbm,csi_rsrp,dBm,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":13,""kind"":""cell"",""received_elapsed_ns"":""985946733471"",""received_unix_ms"":1789620847524,""source_elapsed_ns"":""985936000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-97,""ss_rsrp_dbm"":-97,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
14,988d445c-690e-4b3e-a54a-fca38f1769d2,13,cell,NR,0,985946733471,1789620847524,985936000000,985936000000,valid_reported_timestamp,10733471,False,True,cached_duplicate,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_rsrq_db,csi_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":13,""kind"":""cell"",""received_elapsed_ns"":""985946733471"",""received_unix_ms"":1789620847524,""source_elapsed_ns"":""985936000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-97,""ss_rsrp_dbm"":-97,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
14,988d445c-690e-4b3e-a54a-fca38f1769d2,13,cell,NR,0,985946733471,1789620847524,985936000000,985936000000,valid_reported_timestamp,10733471,False,True,cached_duplicate,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_sinr_db,csi_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":13,""kind"":""cell"",""received_elapsed_ns"":""985946733471"",""received_unix_ms"":1789620847524,""source_elapsed_ns"":""985936000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-97,""ss_rsrp_dbm"":-97,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
16,988d445c-690e-4b3e-a54a-fca38f1769d2,15,cell,NR,0,986779164363,1789620848357,986774000000,986774000000,valid_reported_timestamp,5164363,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",dbm,reported_power,dBm,-102,-102,available,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":15,""kind"":""cell"",""received_elapsed_ns"":""986779164363"",""received_unix_ms"":1789620848357,""source_elapsed_ns"":""986774000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
16,988d445c-690e-4b3e-a54a-fca38f1769d2,15,cell,NR,0,986779164363,1789620848357,986774000000,986774000000,valid_reported_timestamp,5164363,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_rsrp_dbm,ss_rsrp,dBm,-102,-102,available,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":15,""kind"":""cell"",""received_elapsed_ns"":""986779164363"",""received_unix_ms"":1789620848357,""source_elapsed_ns"":""986774000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
16,988d445c-690e-4b3e-a54a-fca38f1769d2,15,cell,NR,0,986779164363,1789620848357,986774000000,986774000000,valid_reported_timestamp,5164363,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_rsrq_db,ss_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":15,""kind"":""cell"",""received_elapsed_ns"":""986779164363"",""received_unix_ms"":1789620848357,""source_elapsed_ns"":""986774000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
16,988d445c-690e-4b3e-a54a-fca38f1769d2,15,cell,NR,0,986779164363,1789620848357,986774000000,986774000000,valid_reported_timestamp,5164363,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_sinr_db,ss_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":15,""kind"":""cell"",""received_elapsed_ns"":""986779164363"",""received_unix_ms"":1789620848357,""source_elapsed_ns"":""986774000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
16,988d445c-690e-4b3e-a54a-fca38f1769d2,15,cell,NR,0,986779164363,1789620848357,986774000000,986774000000,valid_reported_timestamp,5164363,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_rsrp_dbm,csi_rsrp,dBm,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":15,""kind"":""cell"",""received_elapsed_ns"":""986779164363"",""received_unix_ms"":1789620848357,""source_elapsed_ns"":""986774000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
16,988d445c-690e-4b3e-a54a-fca38f1769d2,15,cell,NR,0,986779164363,1789620848357,986774000000,986774000000,valid_reported_timestamp,5164363,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_rsrq_db,csi_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":15,""kind"":""cell"",""received_elapsed_ns"":""986779164363"",""received_unix_ms"":1789620848357,""source_elapsed_ns"":""986774000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
16,988d445c-690e-4b3e-a54a-fca38f1769d2,15,cell,NR,0,986779164363,1789620848357,986774000000,986774000000,valid_reported_timestamp,5164363,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_sinr_db,csi_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":15,""kind"":""cell"",""received_elapsed_ns"":""986779164363"",""received_unix_ms"":1789620848357,""source_elapsed_ns"":""986774000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
18,988d445c-690e-4b3e-a54a-fca38f1769d2,17,wifi,WIFI,0,989711127903,1789620851289,988724444000,988724444000,valid_reported_timestamp,986683903,False,True,unique_timestamped_observation,"{""bssid"":""00:13:10:85:fe:01"",""frequency_mhz"":2447,""kind"":""wifi""}",rssi_dbm,rssi,dBm,-50,-50,available,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":17,""kind"":""wifi"",""received_elapsed_ns"":""989711127903"",""received_unix_ms"":1789620851289,""source_elapsed_ns"":""988724444000"",""payload"":{""ssid"":""AndroidWifi"",""bssid"":""00:13:10:85:fe:01"",""frequency_mhz"":2447,""channel_width"":0,""center_frequency0_mhz"":2447,""center_frequency1_mhz"":0,""rssi_dbm"":-50,""capabilities"":""[ESS]"",""batch_id"":2,""origin"":""broadcast"",""results_updated"":true,""source_timestamp_unit"":""us""}}"
21,988d445c-690e-4b3e-a54a-fca38f1769d2,20,cell,NR,0,995930083345,1789620857508,995927000000,995927000000,valid_reported_timestamp,3083345,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",dbm,reported_power,dBm,-102,-102,available,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":20,""kind"":""cell"",""received_elapsed_ns"":""995930083345"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
21,988d445c-690e-4b3e-a54a-fca38f1769d2,20,cell,NR,0,995930083345,1789620857508,995927000000,995927000000,valid_reported_timestamp,3083345,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_rsrp_dbm,ss_rsrp,dBm,-102,-102,available,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":20,""kind"":""cell"",""received_elapsed_ns"":""995930083345"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
21,988d445c-690e-4b3e-a54a-fca38f1769d2,20,cell,NR,0,995930083345,1789620857508,995927000000,995927000000,valid_reported_timestamp,3083345,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_rsrq_db,ss_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":20,""kind"":""cell"",""received_elapsed_ns"":""995930083345"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
21,988d445c-690e-4b3e-a54a-fca38f1769d2,20,cell,NR,0,995930083345,1789620857508,995927000000,995927000000,valid_reported_timestamp,3083345,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_sinr_db,ss_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":20,""kind"":""cell"",""received_elapsed_ns"":""995930083345"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
21,988d445c-690e-4b3e-a54a-fca38f1769d2,20,cell,NR,0,995930083345,1789620857508,995927000000,995927000000,valid_reported_timestamp,3083345,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_rsrp_dbm,csi_rsrp,dBm,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":20,""kind"":""cell"",""received_elapsed_ns"":""995930083345"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
21,988d445c-690e-4b3e-a54a-fca38f1769d2,20,cell,NR,0,995930083345,1789620857508,995927000000,995927000000,valid_reported_timestamp,3083345,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_rsrq_db,csi_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":20,""kind"":""cell"",""received_elapsed_ns"":""995930083345"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
21,988d445c-690e-4b3e-a54a-fca38f1769d2,20,cell,NR,0,995930083345,1789620857508,995927000000,995927000000,valid_reported_timestamp,3083345,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",csi_sinr_db,csi_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":20,""kind"":""cell"",""received_elapsed_ns"":""995930083345"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""callback"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
23,988d445c-690e-4b3e-a54a-fca38f1769d2,22,cell,NR,0,995930156541,1789620857508,995927000000,995927000000,valid_reported_timestamp,3156541,False,True,cached_duplicate,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",dbm,reported_power,dBm,-102,-102,available,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":22,""kind"":""cell"",""received_elapsed_ns"":""995930156541"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
23,988d445c-690e-4b3e-a54a-fca38f1769d2,22,cell,NR,0,995930156541,1789620857508,995927000000,995927000000,valid_reported_timestamp,3156541,False,True,cached_duplicate,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":1}",ss_rsrp_dbm,ss_rsrp,dBm,-102,-102,available,"{""schema"":""atomos.radio.v1"",""session_id"":""988d445c-690e-4b3e-a54a-fca38f1769d2"",""seq"":22,""kind"":""cell"",""received_elapsed_ns"":""995930156541"",""received_unix_ms"":1789620857508,""source_elapsed_ns"":""995927000000"",""payload"":{""subscription_id"":1,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-102,""ss_rsrp_dbm"":-102,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""subscription_scope"":""query_context"",""source_timestamp_unit"":""ms""}}"
