epoch_id,slot,satellite_id,sat_rxframe_x_m,sat_rxframe_y_m,sat_rxframe_z_m,corrected_code_m,sigma_m
49,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155062.873266052,1.8
50,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023070.883284837,0.7
50,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.402590703,0.7999999999999999
50,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.79484825,0.8999999999999999
50,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.88817573,1.0
50,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.743596498,1.1
50,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.749090564,1.2
50,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095025.0896517,1.3
50,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107052.26831231,1.4
50,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119138.647695236,1.5
50,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131159.439345837,1.6
50,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143026.24618917,1.7
50,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155061.003637936,1.8
51,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023071.92448637,0.7
51,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.562627275,0.7999999999999999
51,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046903.71735847,0.8999999999999999
51,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.353206817,1.0
51,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.766147904,1.1
51,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.406296354,1.2
51,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.92072067,1.3
51,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107054.465707876,1.4
51,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119136.43643886,1.5
51,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131162.61724121,1.6
51,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143023.546942215,1.7
51,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155063.88777026,1.8
52,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023072.56431125,0.7
52,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.867178366,0.7999999999999999
52,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.623743948,0.8999999999999999
52,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058937.411171257,1.0
52,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070860.390457723,1.1
52,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082946.252058815,1.2
52,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.571659412,1.3
52,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107053.539118405,1.4
52,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119139.203281775,1.5
52,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131160.003035676,1.6
52,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143026.214525912,1.7
52,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155062.867041882,1.8
53,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023072.658495266,0.7
53,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034983.175551087,0.7999999999999999
53,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046901.02559485,0.8999999999999999
53,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058938.142572075,1.0
53,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.58930255,1.1
53,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.671954677,1.2
53,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095025.82113773,1.3
53,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107053.853111267,1.4
53,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119137.138209525,1.5
53,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131163.26358512,1.6
53,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143025.085961286,1.7
53,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155062.04047064,1.8
54,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023072.268941976,0.7
54,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034984.543560147,0.7999999999999999
54,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046901.12037369,0.8999999999999999
54,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.22616364,1.0
54,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070863.132775296,1.1
54,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.878548592,1.2
54,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.125296563,1.3
54,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107054.957161043,1.4
54,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119139.7559113,1.5
54,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131161.007811643,1.6
54,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143024.95717212,1.7
54,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155064.89616451,1.8
55,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023071.64061129,0.7
55,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034984.98289116,0.7999999999999999
55,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.82385758,0.8999999999999999
55,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.526529934,1.0
55,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070860.890734416,1.1
55,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082946.223182146,1.2
55,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095025.610491324,1.3
55,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107053.332815252,1.4
55,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119137.853410676,1.5
55,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131163.53484894,1.6
55,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143026.959423292,1.7
55,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155062.935097724,1.8
56,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023071.110261906,0.7
56,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034984.255952846,0.7999999999999999
56,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046903.88377893,0.8999999999999999
56,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058937.525681484,1.0
56,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070860.449220058,1.1
56,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.609342486,1.2
56,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095024.841526154,1.3
56,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107056.03721971,1.4
56,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119140.305976253,1.5
56,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131162.374568917,1.6
56,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143024.402155153,1.7
56,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155063.388465066,1.8
57,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023070.981017686,0.7
57,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034983.066893052,0.7999999999999999
57,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.921203427,0.8999999999999999
57,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058938.420709778,1.0
57,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.752632663,1.1
57,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082945.306933828,1.2
57,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095024.003704563,1.3
57,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107053.338176142,1.4
57,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119138.58131567,1.5
57,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131163.56103925,1.6
57,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143027.358421016,1.7
57,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155065.63407221,1.8
58,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023071.409449942,0.7
58,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.49513856,0.7999999999999999
58,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046901.292546056,0.8999999999999999
58,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.571482662,1.0
58,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.676703386,1.1
58,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082946.08479273,1.2
58,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095026.50642799,1.3
58,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107056.452422686,1.4
58,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119140.85389731,1.5
58,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131163.927829064,1.6
58,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143025.64958792,1.7
58,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155063.22493417,1.8
59,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023072.34720858,0.7
59,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034983.12708083,0.7999999999999999
59,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046901.257745102,0.8999999999999999
59,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.71273709,1.0
59,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070859.770639345,1.1
59,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.5741655,1.2
59,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.785001624,1.3
59,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107054.05126305,1.4
59,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119139.321120553,1.5
59,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131163.54642328,1.6
59,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143026.248266265,1.7
59,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155064.914219376,1.8
60,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023073.55892955,0.7
60,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034984.58432081,0.7999999999999999
60,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.928305693,0.8999999999999999
60,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058937.63997336,1.0
60,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.70517728,1.1
60,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082945.678678546,1.2
60,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095025.94614487,1.3
60,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107056.189526305,1.4
60,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119141.400120534,1.5
60,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131165.444816817,1.6
60,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143027.656089965,1.7
60,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155066.107939266,1.8
61,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023074.709753077,0.7
61,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034985.827920873,0.7999999999999999
61,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046904.116597835,0.8999999999999999
61,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058938.69317129,1.0
61,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.2675244,1.1
61,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082945.85263497,1.2
61,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095025.606664903,1.3
61,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107055.31669049,1.4
61,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119140.071949642,1.5
61,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131163.711761013,1.6
61,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143025.40951937,1.7
61,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155063.84666126,1.8
62,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023075.48987445,0.7
62,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034985.99394437,0.7999999999999999
62,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046903.289918136,0.8999999999999999
62,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.924654838,1.0
62,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070859.76072694,1.1
62,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.576385885,1.2
62,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095024.31158459,1.3
62,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107055.555417735,1.4
62,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119141.94511433,1.5
62,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131166.71781041,1.6
62,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143028.481665093,1.7
62,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155066.456420604,1.8
63,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023075.729764573,0.7
63,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034985.088231828,0.7999999999999999
63,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046901.640128553,0.8999999999999999
63,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.913484883,1.0
63,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070860.366021905,1.1
63,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082945.982425883,1.2
63,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095027.00688252,1.3
63,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107056.71556516,1.4
63,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119140.832861666,1.5
63,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131164.231866896,1.6
63,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143026.30886276,1.7
63,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155066.394335877,1.8
64,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023075.46317035,0.7
64,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034983.981583208,0.7999999999999999
64,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046901.474016868,0.8999999999999999
64,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058937.756233882,1.0
64,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.25527765,1.1
64,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082945.545833636,1.2
64,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095024.343542956,1.3
64,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107055.031754717,1.4
64,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119142.489366245,1.5
64,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131167.612227514,1.6
64,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143027.608416107,1.7
64,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155064.847460132,1.8
65,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023074.914443534,0.7
65,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034983.709221445,0.7999999999999999
65,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046903.098048214,0.8999999999999999
65,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058938.96108169,1.0
65,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070860.2905575,1.1
65,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.622691616,1.2
65,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095026.129545476,1.3
65,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107057.764463276,1.4
65,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119141.602856215,1.5
65,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131165.18606817,1.6
65,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143028.345159296,1.7
65,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155067.86069299,1.8
66,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023074.41491508,0.7
66,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034984.6380015,0.7999999999999999
66,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046904.40436269,0.8999999999999999
66,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058937.286277775,1.0
66,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070859.23115004,1.1
66,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082946.209010437,1.2
66,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095026.23758721,1.3
66,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107055.04670377,1.4
66,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119143.033379562,1.5
66,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131168.104108397,1.6
66,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143026.55911293,1.7
66,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155066.621786177,1.8
67,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023074.279444143,0.7
67,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034986.171205398,0.7999999999999999
67,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046903.717091102,0.8999999999999999
67,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.13045456,1.0
67,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.50100341,1.1
67,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082945.186114576,1.2
67,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095024.529741004,1.3
67,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107058.14503661,1.4
67,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119142.380880706,1.5
67,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131166.535499107,1.6
67,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143029.5675092,1.7
67,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155066.199909214,1.8
68,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023074.689095773,0.7
68,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034987.22836644,0.7999999999999999
68,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.055303205,0.8999999999999999
68,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058937.876756802,1.0
68,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070860.958881933,1.1
68,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.716361336,1.2
68,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095027.35197438,1.3
68,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107055.77206909,1.4
68,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119143.577669837,1.5
68,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131168.286454264,1.6
68,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143027.07612947,1.7
68,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155069.012759276,1.8
69,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023075.623619866,0.7
69,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034987.114184733,0.7999999999999999
69,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046901.756686598,0.8999999999999999
69,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058939.22571283,1.0
69,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070858.684297103,1.1
69,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082946.352141883,1.2
69,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095024.829124242,1.3
69,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107057.85531433,1.4
69,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119143.16583757,1.5
69,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131168.133621044,1.6
69,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143029.006883625,1.7
69,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155066.94089263,1.8
70,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023076.868865803,0.7
70,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034986.077637684,0.7999999999999999
70,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046903.32055071,0.8999999999999999
70,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058937.657000743,1.0
70,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070860.20340039,1.1
70,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.796912316,1.2
70,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095026.199575853,1.3
70,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107057.04205804,1.4
70,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119144.122761227,1.5
70,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131168.34264015,1.6
70,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143029.037805937,1.7
70,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155067.806791462,1.8
71,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023078.09637298,0.7
71,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034985.111575216,0.7999999999999999
71,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046904.733387098,0.8999999999999999
71,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.365319867,1.0
71,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.28534122,1.1
71,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.857322834,1.2
71,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095026.761120845,1.3
71,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107057.21091717,1.4
71,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119143.956591815,1.5
71,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131169.767011542,1.6
71,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143027.83390761,1.7
71,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155069.8625486,1.8
72,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023078.98551035,0.7
72,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034985.15399191,0.7999999999999999
72,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046904.18775469,0.8999999999999999
72,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058938.00390555,1.0
72,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070858.817819793,1.1
72,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082946.408959284,1.2
72,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095024.696687497,1.3
72,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107058.432221536,1.4
72,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119144.66918283,1.5
72,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131168.49438459,1.6
72,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143030.603197396,1.7
72,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155067.489425845,1.8
73,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023079.34269958,0.7
73,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034986.333418716,0.7999999999999999
73,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.522887353,0.8999999999999999
73,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058939.48845265,1.0
73,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070858.807550605,1.1
73,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.40240696,1.2
73,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095027.57698235,1.3
73,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107056.695606284,1.4
73,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119144.751978796,1.5
73,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131171.214950755,1.6
73,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143027.95868551,1.7
73,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155069.52133105,1.8
74,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023079.173342112,0.7
74,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034987.865390148,0.7999999999999999
74,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.09120961,0.8999999999999999
74,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058938.037497647,1.0
74,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070860.94141931,1.1
74,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.04239902,1.2
74,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095025.2733979,1.3
74,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107059.461116,1.4
74,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119145.217464916,1.5
74,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131168.93891584,1.6
74,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143030.41216846,1.7
74,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155070.43390234,1.8
75,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023078.679675873,0.7
75,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034988.68326184,0.7999999999999999
75,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046903.58142622,0.8999999999999999
75,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.619712405,1.0
75,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070859.391996324,1.1
75,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082946.380424432,1.2
75,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095026.199599758,1.3
