epoch_id,slot,satellite_id,sat_rxframe_x_m,sat_rxframe_y_m,sat_rxframe_z_m,corrected_code_m,sigma_m
25,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107047.985480823,1.4
25,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119130.0250461,1.5
25,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131153.877974275,1.6
25,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143021.405804243,1.7
25,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.1512268,1.8
26,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.43968205,0.7
26,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.437928136,0.7999999999999999
26,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.75476384,0.8999999999999999
26,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.26831833,1.0
26,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.05900744,1.1
26,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082941.538588855,1.2
26,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095017.954094578,1.3
26,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107048.22242055,1.4
26,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119130.302940506,1.5
26,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131154.08781548,1.6
26,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143021.51286861,1.7
26,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.196293343,1.8
27,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.467394177,0.7
27,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.437854275,0.7999999999999999
27,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.690708894,0.8999999999999999
27,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.325491782,1.0
27,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.166941956,1.1
27,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082941.7421594,1.2
27,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095018.294118036,1.3
27,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107048.457955346,1.4
27,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119130.582006652,1.5
27,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131154.30268795,1.6
27,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143021.62216212,1.7
27,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.247932572,1.8
28,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.50335739,0.7
28,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.442475986,0.7999999999999999
28,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.62990604,0.8999999999999999
28,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.382548966,1.0
28,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.26894945,1.1
28,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082941.940038305,1.2
28,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095018.627055764,1.3
28,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107048.692057483,1.4
28,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119130.862273842,1.5
28,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131154.52270741,1.6
28,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143021.73373995,1.7
28,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.306296583,1.8
29,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.54774286,0.7
29,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.451894004,0.7999999999999999
29,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.57242493,0.8999999999999999
29,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.439492363,1.0
29,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.36491011,1.1
29,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082942.132112153,1.2
29,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095018.952763088,1.3
29,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107048.924701992,1.4
29,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119131.143769763,1.5
29,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131154.747981507,1.6
29,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143021.847654127,1.7
29,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.37152705,1.8
30,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.60070841,0.7
30,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.466201782,0.7999999999999999
30,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.518330157,0.8999999999999999
30,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.496325105,1.0
30,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.454714,1.1
30,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082942.31827716,1.2
30,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095019.271106992,1.3
30,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107049.155866656,1.4
30,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119131.426520415,1.5
30,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131154.978609655,1.6
30,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143021.96395342,1.7
30,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.443754967,1.8
31,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.66239828,0.7
31,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.48548539,0.7999999999999999
31,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.467681184,0.8999999999999999
31,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.553051,1.0
31,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.53826125,1.1
31,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082942.498439394,1.2
31,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095019.58196636,1.3
31,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107049.38553208,1.4
31,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119131.710550096,1.5
31,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131155.214682885,1.6
31,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143022.082683295,1.7
31,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.523100495,1.8
32,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.73294292,0.7
32,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.509823356,0.7999999999999999
32,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.420532245,0.8999999999999999
32,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.609674532,1.0
32,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.615462214,1.1
32,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082942.672514882,1.2
32,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095019.885232154,1.3
32,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107049.613681752,1.4
32,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119131.99588137,1.5
32,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131155.456283707,1.6
32,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143022.203885864,1.7
32,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.609672736,1.8
33,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.81245874,0.7
33,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.53928657,0.7999999999999999
33,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.37693227,0.8999999999999999
33,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.66620088,1.0
33,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.686237622,1.1
33,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082942.840429798,1.2
33,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095020.18080761,1.3
33,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107049.84030205,1.4
33,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119132.28253504,1.5
33,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131155.703485973,1.6
33,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143022.327599805,1.7
33,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.70356961,1.8
34,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.90104798,0.7
34,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.57393818,0.7999999999999999
34,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.33692482,0.8999999999999999
34,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.722635917,1.0
34,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.750518735,1.1
34,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.00212058,1.2
34,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095020.468608376,1.3
34,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107050.065382313,1.4
34,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119132.570530113,1.5
34,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131155.956354775,1.6
34,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143022.453860354,1.7
34,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.804877676,1.8
35,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023067.998798516,0.7
35,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.613833513,0.7999999999999999
35,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.300548013,0.8999999999999999
35,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.778986204,1.0
35,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.808247425,1.1
35,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.15753402,1.2
35,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095020.748562664,1.3
35,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107050.288914833,1.4
35,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119132.859883796,1.5
35,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131156.21494633,1.6
35,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143022.582699236,1.7
35,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155059.913671996,1.8
36,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023068.10578374,0.7
36,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.65901998,0.7999999999999999
36,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.267834485,0.8999999999999999
36,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.835259017,1.0
36,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.859376293,1.1
36,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.306627396,1.2
36,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095021.020611364,1.3
36,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107050.510894913,1.4
36,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119133.15061147,1.5
36,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131156.47930792,1.6
36,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143022.714144636,1.7
36,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155060.030016087,1.8
37,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023068.222062435,0.7
37,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.709537026,0.7999999999999999
37,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.238811336,0.8999999999999999
37,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.891462334,1.0
37,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.90386876,1.1
37,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.44936854,1.2
37,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095021.28470815,1.3
37,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107050.73132088,1.4
37,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119133.44272667,1.5
37,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131156.749477804,1.6
37,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143022.848221175,1.7
37,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155060.15396175,1.8
38,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023068.34767869,0.7
38,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.76541606,0.7999999999999999
38,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.213500097,0.8999999999999999
38,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058935.947604828,1.0
38,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.941699114,1.1
38,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.585735865,1.2
38,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095021.54081953,1.3
38,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107050.950194087,1.4
38,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119133.736241072,1.5
38,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131157.025485154,1.6
38,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143022.98494987,1.7
38,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155060.285549052,1.8
39,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023068.48266184,0.7
39,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.82668045,0.7999999999999999
39,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.191916708,0.8999999999999999
39,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.003695898,1.0
39,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.97285257,1.1
39,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.715718478,1.2
39,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095021.78892494,1.3
39,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107051.167518932,1.4
39,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119134.031164486,1.5
39,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131157.307350043,1.6
39,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143023.124348126,1.7
39,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155060.424806233,1.8
40,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023068.627026416,0.7
40,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.893345468,0.7999999999999999
40,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.17407149,0.8999999999999999
40,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.05974563,1.0
40,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.99732528,1.1
40,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.839316133,1.2
40,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095022.02901675,1.3
40,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107051.38330286,1.4
40,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119134.327504847,1.5
40,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131157.595083386,1.6
40,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143023.266429722,1.7
40,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155060.571749702,1.8
41,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023068.78077212,0.7
41,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034981.965418275,0.7999999999999999
41,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.159969144,0.8999999999999999
41,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.11576481,1.0
41,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.015124377,1.1
41,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082943.956539292,1.2
41,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095022.2611003,1.3
41,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107051.597556375,1.4
41,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119134.62526821,1.5
41,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131157.888686944,1.6
41,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143023.4112048,1.7
41,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155060.726383995,1.8
42,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023068.94388385,0.7
42,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.04289796,0.7999999999999999
42,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.14960875,0.8999999999999999
42,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.171764936,1.0
42,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.02626794,1.1
42,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.067409106,1.2
42,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095022.48519388,1.3
42,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107051.810293023,1.4
42,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119134.924458757,1.5
42,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131158.188153327,1.6
42,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143023.55867986,1.7
42,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155060.888701804,1.8
43,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023069.116331697,0.7
43,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.12577548,0.7999999999999999
43,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.142983768,0.8999999999999999
43,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.22775818,1.0
43,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.030784976,1.1
43,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.17195737,1.2
43,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095022.701328695,1.3
43,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107052.021529373,1.4
43,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119135.225078773,1.5
43,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131158.493465994,1.6
43,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143023.708857756,1.7
43,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155061.058683958,1.8
44,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023069.298071023,0.7
44,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.21403376,0.7999999999999999
44,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.140082076,0.8999999999999999
44,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.283757403,1.0
44,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.028715394,1.1
44,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.270226512,1.2
44,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095022.909548856,1.3
44,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107052.231285036,1.4
44,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119135.52712868,1.5
44,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131158.804599315,1.6
44,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143023.86173772,1.7
44,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155061.236299507,1.8
45,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023069.489042528,0.7
45,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.307647694,0.7999999999999999
45,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.140885957,0.8999999999999999
45,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.33977614,1.0
45,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.020109933,1.1
45,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.362269513,1.2
45,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.10991127,1.3
45,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107052.439582594,1.4
45,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119135.830607027,1.5
45,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131159.12151858,1.6
45,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143024.01731537,1.7
45,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155061.421505734,1.8
46,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023069.689172335,0.7
46,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.406584185,0.7999999999999999
46,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.14537217,0.8999999999999999
46,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.395828586,1.0
46,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070862.005030084,1.1
46,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.44814984,1.2
46,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.302485574,1.3
46,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107052.64644762,1.4
46,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119136.13551049,1.5
46,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131159.444180075,1.6
46,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143024.17558271,1.7
46,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155061.614248265,1.8
47,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023069.898372144,0.7
47,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.51080223,0.7999999999999999
47,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.15351199,0.8999999999999999
47,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.451929595,1.0
47,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.98354801,1.1
47,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.527941357,1.2
47,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.48735402,1.3
47,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107052.85190863,1.4
47,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119136.441833917,1.5
47,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131159.772531174,1.6
47,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143024.336528193,1.7
47,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155061.81446116,1.8
48,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023070.116539333,0.7
48,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.620252993,0.7999999999999999
48,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.16527124,0.8999999999999999
48,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.508094657,1.0
48,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.95574642,1.1
48,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.601728193,1.2
48,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.664611343,1.3
48,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107053.05599704,1.4
48,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119136.749570303,1.5
48,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131160.106510393,1.6
48,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143024.50013671,1.7
48,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155062.022067003,1.8
49,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023070.343557157,0.7
49,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.734879874,0.7999999999999999
49,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.180610374,0.8999999999999999
49,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.56433989,1.0
49,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.921718456,1.1
49,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.66960464,1.2
49,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.83436462,1.3
49,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107053.25874714,1.4
49,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119137.058710843,1.5
49,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131160.44604752,1.6
49,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143024.66638966,1.7
49,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155062.236977067,1.8
50,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023070.57929493,0.7
50,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.854618624,0.7999999999999999
50,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.199484516,0.8999999999999999
50,3,G04,16406920.098849319,8547916.24210515,19810544.008534085,21058936.62068202,1.0
50,4,G05,20033446.268971935,13636045.656463386,2420402.5618253434,21070861.88156752,1.1
50,5,G06,24691061.4835535,2681884.9312656224,7574972.513853825,21082944.731675006,1.2
50,6,G07,21517774.593416587,-8462568.120984985,-2534437.2306143027,21095023.99673309,1.3
50,7,G08,19448887.245363735,-7889235.399977439,16648407.106806064,21107053.460196033,1.4
50,8,G09,10944749.510893766,-16220481.7190472,16018564.421176393,21119137.369244926,1.5
50,9,G10,-107735.47345301788,-15483022.228717456,18376803.125337426,21131160.791063704,1.6
50,10,G11,12970435.608127272,-869257.7294950492,24046834.877560943,21143024.835264947,1.7
50,11,G12,-285548.37942463346,-1441253.208214551,25635109.197705623,21155062.459091425,1.8
51,0,G01,-8376520.570479282,-732850.5897086428,21992175.987571605,21023070.82360823,0.7
51,1,G02,5135546.519088706,6987010.2169092335,24899631.032974966,21034982.979397453,0.7999999999999999
51,2,G03,3429578.5817035493,16520664.265988369,18421082.856187493,21046902.22184357,0.8999999999999999
