line,session_id,seq,kind,rat,clock_segment,received_elapsed_ns,received_unix_ms,source_elapsed_ns,measurement_elapsed_ns,source_time_status,age_ns,stale_by_policy,chronology_valid,duplicate_status,identity_json,source_field,metric,unit,raw_value_json,value,value_status,raw_json
19,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,18,cell,NR,0,670144920338,1789620531723,670142000000,670142000000,valid_reported_timestamp,2920338,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_rsrp_dbm,ss_rsrp,dBm,-121,-121,available,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":18,""kind"":""cell"",""received_elapsed_ns"":""670144920338"",""received_unix_ms"":1789620531723,""source_elapsed_ns"":""670142000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-121,""ss_rsrp_dbm"":-121,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
19,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,18,cell,NR,0,670144920338,1789620531723,670142000000,670142000000,valid_reported_timestamp,2920338,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_rsrq_db,ss_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":18,""kind"":""cell"",""received_elapsed_ns"":""670144920338"",""received_unix_ms"":1789620531723,""source_elapsed_ns"":""670142000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-121,""ss_rsrp_dbm"":-121,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
19,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,18,cell,NR,0,670144920338,1789620531723,670142000000,670142000000,valid_reported_timestamp,2920338,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_sinr_db,ss_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":18,""kind"":""cell"",""received_elapsed_ns"":""670144920338"",""received_unix_ms"":1789620531723,""source_elapsed_ns"":""670142000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-121,""ss_rsrp_dbm"":-121,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
19,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,18,cell,NR,0,670144920338,1789620531723,670142000000,670142000000,valid_reported_timestamp,2920338,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_rsrp_dbm,csi_rsrp,dBm,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":18,""kind"":""cell"",""received_elapsed_ns"":""670144920338"",""received_unix_ms"":1789620531723,""source_elapsed_ns"":""670142000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-121,""ss_rsrp_dbm"":-121,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
19,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,18,cell,NR,0,670144920338,1789620531723,670142000000,670142000000,valid_reported_timestamp,2920338,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_rsrq_db,csi_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":18,""kind"":""cell"",""received_elapsed_ns"":""670144920338"",""received_unix_ms"":1789620531723,""source_elapsed_ns"":""670142000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-121,""ss_rsrp_dbm"":-121,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
19,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,18,cell,NR,0,670144920338,1789620531723,670142000000,670142000000,valid_reported_timestamp,2920338,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_sinr_db,csi_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":18,""kind"":""cell"",""received_elapsed_ns"":""670144920338"",""received_unix_ms"":1789620531723,""source_elapsed_ns"":""670142000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-121,""ss_rsrp_dbm"":-121,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
22,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,21,cell,NR,0,680151712230,1789620541729,680149000000,680149000000,valid_reported_timestamp,2712230,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",dbm,reported_power,dBm,-126,-126,available,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":21,""kind"":""cell"",""received_elapsed_ns"":""680151712230"",""received_unix_ms"":1789620541729,""source_elapsed_ns"":""680149000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-126,""ss_rsrp_dbm"":-126,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
22,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,21,cell,NR,0,680151712230,1789620541729,680149000000,680149000000,valid_reported_timestamp,2712230,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_rsrp_dbm,ss_rsrp,dBm,-126,-126,available,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":21,""kind"":""cell"",""received_elapsed_ns"":""680151712230"",""received_unix_ms"":1789620541729,""source_elapsed_ns"":""680149000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-126,""ss_rsrp_dbm"":-126,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
22,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,21,cell,NR,0,680151712230,1789620541729,680149000000,680149000000,valid_reported_timestamp,2712230,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_rsrq_db,ss_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":21,""kind"":""cell"",""received_elapsed_ns"":""680151712230"",""received_unix_ms"":1789620541729,""source_elapsed_ns"":""680149000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-126,""ss_rsrp_dbm"":-126,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
22,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,21,cell,NR,0,680151712230,1789620541729,680149000000,680149000000,valid_reported_timestamp,2712230,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_sinr_db,ss_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":21,""kind"":""cell"",""received_elapsed_ns"":""680151712230"",""received_unix_ms"":1789620541729,""source_elapsed_ns"":""680149000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-126,""ss_rsrp_dbm"":-126,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
22,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,21,cell,NR,0,680151712230,1789620541729,680149000000,680149000000,valid_reported_timestamp,2712230,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_rsrp_dbm,csi_rsrp,dBm,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":21,""kind"":""cell"",""received_elapsed_ns"":""680151712230"",""received_unix_ms"":1789620541729,""source_elapsed_ns"":""680149000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-126,""ss_rsrp_dbm"":-126,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
22,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,21,cell,NR,0,680151712230,1789620541729,680149000000,680149000000,valid_reported_timestamp,2712230,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_rsrq_db,csi_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":21,""kind"":""cell"",""received_elapsed_ns"":""680151712230"",""received_unix_ms"":1789620541729,""source_elapsed_ns"":""680149000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-126,""ss_rsrp_dbm"":-126,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
22,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,21,cell,NR,0,680151712230,1789620541729,680149000000,680149000000,valid_reported_timestamp,2712230,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_sinr_db,csi_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":21,""kind"":""cell"",""received_elapsed_ns"":""680151712230"",""received_unix_ms"":1789620541729,""source_elapsed_ns"":""680149000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-126,""ss_rsrp_dbm"":-126,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
25,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,24,wifi,WIFI,0,689502728844,1789620551080,688575708000,688575708000,valid_reported_timestamp,927020844,False,True,unique_timestamped_observation,"{""bssid"":""00:13:10:85:fe:01"",""frequency_mhz"":2447,""kind"":""wifi""}",rssi_dbm,rssi,dBm,-50,-50,available,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":24,""kind"":""wifi"",""received_elapsed_ns"":""689502728844"",""received_unix_ms"":1789620551080,""source_elapsed_ns"":""688575708000"",""payload"":{""ssid"":""AndroidWifi"",""bssid"":""00:13:10:85:fe:01"",""frequency_mhz"":2447,""channel_width"":0,""center_frequency0_mhz"":2447,""center_frequency1_mhz"":0,""rssi_dbm"":-50,""capabilities"":""[ESS]"",""batch_id"":3,""origin"":""broadcast"",""results_updated"":true,""source_timestamp_unit"":""us""}}"
28,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,27,cell,NR,0,690158999270,1789620551737,690157000000,690157000000,valid_reported_timestamp,1999270,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",dbm,reported_power,dBm,-44,-44,available,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":27,""kind"":""cell"",""received_elapsed_ns"":""690158999270"",""received_unix_ms"":1789620551737,""source_elapsed_ns"":""690157000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-44,""ss_rsrp_dbm"":-44,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
28,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,27,cell,NR,0,690158999270,1789620551737,690157000000,690157000000,valid_reported_timestamp,1999270,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_rsrp_dbm,ss_rsrp,dBm,-44,-44,available,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":27,""kind"":""cell"",""received_elapsed_ns"":""690158999270"",""received_unix_ms"":1789620551737,""source_elapsed_ns"":""690157000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-44,""ss_rsrp_dbm"":-44,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
28,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,27,cell,NR,0,690158999270,1789620551737,690157000000,690157000000,valid_reported_timestamp,1999270,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_rsrq_db,ss_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":27,""kind"":""cell"",""received_elapsed_ns"":""690158999270"",""received_unix_ms"":1789620551737,""source_elapsed_ns"":""690157000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-44,""ss_rsrp_dbm"":-44,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
28,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,27,cell,NR,0,690158999270,1789620551737,690157000000,690157000000,valid_reported_timestamp,1999270,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_sinr_db,ss_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":27,""kind"":""cell"",""received_elapsed_ns"":""690158999270"",""received_unix_ms"":1789620551737,""source_elapsed_ns"":""690157000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-44,""ss_rsrp_dbm"":-44,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
28,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,27,cell,NR,0,690158999270,1789620551737,690157000000,690157000000,valid_reported_timestamp,1999270,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_rsrp_dbm,csi_rsrp,dBm,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":27,""kind"":""cell"",""received_elapsed_ns"":""690158999270"",""received_unix_ms"":1789620551737,""source_elapsed_ns"":""690157000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-44,""ss_rsrp_dbm"":-44,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
28,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,27,cell,NR,0,690158999270,1789620551737,690157000000,690157000000,valid_reported_timestamp,1999270,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_rsrq_db,csi_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":27,""kind"":""cell"",""received_elapsed_ns"":""690158999270"",""received_unix_ms"":1789620551737,""source_elapsed_ns"":""690157000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-44,""ss_rsrp_dbm"":-44,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
28,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,27,cell,NR,0,690158999270,1789620551737,690157000000,690157000000,valid_reported_timestamp,1999270,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",csi_sinr_db,csi_sinr,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":27,""kind"":""cell"",""received_elapsed_ns"":""690158999270"",""received_unix_ms"":1789620551737,""source_elapsed_ns"":""690157000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-44,""ss_rsrp_dbm"":-44,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
31,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,30,cell,NR,0,700164511331,1789620561742,700162000000,700162000000,valid_reported_timestamp,2511331,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",dbm,reported_power,dBm,-49,-49,available,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":30,""kind"":""cell"",""received_elapsed_ns"":""700164511331"",""received_unix_ms"":1789620561742,""source_elapsed_ns"":""700162000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-49,""ss_rsrp_dbm"":-49,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
31,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,30,cell,NR,0,700164511331,1789620561742,700162000000,700162000000,valid_reported_timestamp,2511331,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_rsrp_dbm,ss_rsrp,dBm,-49,-49,available,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":30,""kind"":""cell"",""received_elapsed_ns"":""700164511331"",""received_unix_ms"":1789620561742,""source_elapsed_ns"":""700162000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-49,""ss_rsrp_dbm"":-49,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
31,57f6e967-c4c2-4a94-858a-c3464dd1c7a7,30,cell,NR,0,700164511331,1789620561742,700162000000,700162000000,valid_reported_timestamp,2511331,False,True,unique_timestamped_observation,"{""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""nrarfcn"":9000,""pci"":555,""tac"":8514},""kind"":""cell"",""rat"":""NR"",""subscription_id"":null}",ss_rsrq_db,ss_rsrq,dB,null,,unavailable,"{""schema"":""atomos.radio.v1"",""session_id"":""57f6e967-c4c2-4a94-858a-c3464dd1c7a7"",""seq"":30,""kind"":""cell"",""received_elapsed_ns"":""700164511331"",""received_unix_ms"":1789620561742,""source_elapsed_ns"":""700162000000"",""payload"":{""subscription_id"":null,""rat"":""NR"",""registered"":true,""connection_status"":1,""identity"":{""mcc"":""310"",""mnc"":""260"",""nci"":100500,""tac"":8514,""pci"":555,""nrarfcn"":9000},""signal"":{""dbm"":-49,""ss_rsrp_dbm"":-49,""ss_rsrq_db"":null,""ss_sinr_db"":null,""csi_rsrp_dbm"":null,""csi_rsrq_db"":null,""csi_sinr_db"":null},""origin"":""request"",""source_timestamp_unit"":""ms""}}"
